created_at,entry_id,field1,field2,field3,field4,field5,field6
2024-12-03 00:15:00 UTC,4346,18.284122987716486,60.23956664377813,11.521919999999998,680,190,0.0
2024-12-03 00:15:15 UTC,4347,18.284122987716486,60.91248950942244,11.521919999999998,690,197,0.0
2024-12-03 00:15:31 UTC,4348,18.254749370565342,61.02693217364767,11.521919999999998,689,197,0.0
2024-12-03 00:15:46 UTC,4349,18.284122987716486,60.973525597009235,11.521919999999998,684,193,0.0
2024-12-03 00:16:02 UTC,4350,18.270771343556873,60.71107042038605,11.358719999999998,677,187,0.0
2024-12-03 00:16:17 UTC,4351,18.254749370565342,60.227359426260776,11.521919999999998,683,192,0.0
2024-12-03 00:16:33 UTC,4352,18.270771343556873,60.24872205691615,11.521919999999998,688,196,0.0
2024-12-03 00:16:48 UTC,4353,18.254749370565342,60.354009308003356,11.358719999999998,676,186,0.0
2024-12-03 00:17:04 UTC,4354,18.270771343556873,60.36316472114137,11.521919999999998,670,182,0.0
2024-12-03 00:17:20 UTC,4355,18.241397726405737,60.3921568627451,11.521919999999998,670,182,0.0
2024-12-03 00:17:35 UTC,4356,18.228046082246124,60.47455558098726,11.358719999999998,645,163,0.0
2024-12-03 00:17:51 UTC,4357,18.241397726405737,60.607309071488515,11.358719999999998,649,166,0.0
2024-12-03 00:18:06 UTC,4358,18.241397726405737,60.399786373693445,11.358719999999998,658,173,0.0
2024-12-03 00:18:22 UTC,4359,18.228046082246124,60.33722438391699,11.358719999999998,663,177,0.0
2024-12-03 00:18:37 UTC,4360,18.228046082246124,60.25482566567483,11.358719999999998,657,172,0.0
2024-12-03 00:18:53 UTC,4361,18.254749370565342,60.273136491950865,11.521919999999998,647,165,0.0
2024-12-03 00:19:09 UTC,4362,18.19600213626306,60.20752269779507,11.521919999999998,584,122,0.0
2024-12-03 00:19:24 UTC,4363,18.169298847943843,60.36774242771038,11.521919999999998,591,126,0.0
2024-12-03 00:19:40 UTC,4364,18.182650492103456,60.55085069047074,11.358719999999998,583,121,0.0
2024-12-03 00:19:55 UTC,4365,18.169298847943843,60.50049591821164,11.521919999999998,573,114,0.0
2024-12-03 00:20:11 UTC,4366,18.15327687495231,60.16632333867399,11.358719999999998,616,143,0.0
2024-12-03 00:20:26 UTC,4367,18.169298847943843,60.03967345693141,11.358719999999998,631,153,0.0
2024-12-03 00:20:42 UTC,4368,18.139925230792706,59.934386205844206,11.358719999999998,616,143,0.0
2024-12-03 00:20:57 UTC,4369,18.15327687495231,60.11596856641489,11.358719999999998,627,150,0.0
2024-12-03 00:21:13 UTC,4370,18.15327687495231,60.45014114595254,11.358719999999998,611,139,0.0
2024-12-03 00:21:28 UTC,4371,18.139925230792706,60.08087281605249,11.358719999999998,595,129,0.0
2024-12-03 00:21:43 UTC,4372,18.126573586633093,60.152590218966964,11.358719999999998,584,122,0.0
2024-12-03 00:21:59 UTC,4373,18.113221942473487,60.404364080262454,11.521919999999998,596,129,0.0
2024-12-03 00:22:15 UTC,4374,18.126573586633093,60.54169527733272,11.521919999999998,584,121,0.0
2024-12-03 00:22:30 UTC,4375,18.113221942473487,60.66529335469596,11.358719999999998,586,123,0.0
2024-12-03 00:22:46 UTC,4376,18.126573586633093,60.46540016784924,11.358719999999998,586,123,0.0
2024-12-03 00:23:01 UTC,4377,18.126573586633093,60.479133287556266,11.521919999999998,590,125,0.0
2024-12-03 00:23:17 UTC,4378,18.126573586633093,60.605783169298846,11.521919999999998,562,107,0.0
2024-12-03 00:23:32 UTC,4379,18.139925230792706,60.646982528419926,11.358719999999998,582,120,0.0
2024-12-03 00:23:48 UTC,4380,18.139925230792706,60.64393072404059,11.358719999999998,563,108,0.0
2024-12-03 00:24:04 UTC,4381,18.113221942473487,60.84077210650797,11.521919999999998,538,93,0.0
2024-12-03 00:24:19 UTC,4382,18.097199969481956,60.698863202868694,11.358719999999998,519,82,0.0
2024-12-03 00:24:35 UTC,4383,18.097199969481956,60.653086137178605,11.358719999999998,502,73,0.0
2024-12-03 00:24:50 UTC,4384,18.097199969481956,60.735484855420765,11.521919999999998,494,69,0.0
2024-12-03 00:25:06 UTC,4385,18.083848325322343,60.93690394445716,11.358719999999998,517,81,0.0
2024-12-03 00:25:21 UTC,4386,18.083848325322343,60.93537804226749,11.358719999999998,491,67,0.0
2024-12-03 00:25:37 UTC,4387,18.070496681162737,60.66987106126497,11.358719999999998,483,63,0.0
2024-12-03 00:25:52 UTC,4388,18.083848325322343,60.74311436636911,11.358719999999998,483,63,0.0
2024-12-03 00:26:08 UTC,4389,18.070496681162737,60.94453345540551,11.521919999999998,491,67,0.0
2024-12-03 00:26:23 UTC,4390,18.070496681162737,61.196307316701,11.358719999999998,542,96,0.0
2024-12-03 00:26:39 UTC,4391,18.083848325322343,61.13221942473488,11.358719999999998,524,85,0.0
2024-12-03 00:26:54 UTC,4392,18.097199969481956,61.11390859845884,11.358719999999998,506,75,0.0
2024-12-03 00:27:10 UTC,4393,18.083848325322343,60.94453345540551,11.358719999999998,497,70,0.0
2024-12-03 00:27:25 UTC,4394,18.070496681162737,61.1108567940795,11.358719999999998,479,61,0.0
2024-12-03 00:27:41 UTC,4395,18.057145037003124,61.33974212252995,11.521919999999998,480,62,0.0
2024-12-03 00:27:56 UTC,4396,18.070496681162737,60.99488822766461,11.358719999999998,481,62,0.0
2024-12-03 00:28:12 UTC,4397,18.083848325322343,60.95063706416419,11.358719999999998,491,67,0.0
2024-12-03 00:28:27 UTC,4398,18.057145037003124,60.9094377050431,11.521919999999998,504,74,0.0
2024-12-03 00:28:43 UTC,4399,18.057145037003124,60.83619439993896,11.358719999999998,528,88,0.0
2024-12-03 00:28:58 UTC,4400,18.057145037003124,61.014724956130316,11.358719999999998,510,78,0.0
2024-12-03 00:29:14 UTC,4401,18.041123064011593,61.12306401159686,11.358719999999998,522,84,0.0
2024-12-03 00:29:29 UTC,4402,18.057145037003124,60.83466849774929,11.358719999999998,549,100,0.0
2024-12-03 00:29:45 UTC,4403,18.057145037003124,60.76752880140383,11.358719999999998,521,83,0.0
2024-12-03 00:30:01 UTC,4404,18.014419775692375,60.862134737163345,11.358719999999998,545,97,0.0
2024-12-03 00:30:16 UTC,4405,18.027771419851987,60.82551308461127,11.358719999999998,567,111,0.0
2024-12-03 00:30:32 UTC,4406,18.027771419851987,61.01014724956131,11.521919999999998,530,89,0.0
2024-12-03 00:30:47 UTC,4407,18.027771419851987,61.348897535667966,11.358719999999998,494,69,0.0
2024-12-03 00:31:03 UTC,4408,18.041123064011593,61.42214084077211,11.358719999999998,491,67,0.0
2024-12-03 00:31:18 UTC,4409,18.041123064011593,61.29854276340887,11.358719999999998,483,63,0.0
2024-12-03 00:31:34 UTC,4410,18.027771419851987,61.15510795757992,11.358719999999998,481,62,0.0
2024-12-03 00:31:50 UTC,4411,18.027771419851987,61.054398413061726,11.358719999999998,481,62,0.0
2024-12-03 00:32:05 UTC,4412,18.00106813153277,60.729381246662086,11.358719999999998,494,69,0.0
2024-12-03 00:32:21 UTC,4413,18.014419775692375,61.20698863202869,11.358719999999998,474,59,0.0
2024-12-03 00:32:36 UTC,4414,18.014419775692375,61.36568245975433,11.358719999999998,490,67,0.0
2024-12-03 00:32:52 UTC,4415,18.014419775692375,61.00862134737164,11.358719999999998,494,69,0.0
2024-12-03 00:33:07 UTC,4416,18.014419775692375,60.820935378042265,11.358719999999998,493,68,0.0
2024-12-03 00:33:23 UTC,4417,18.00106813153277,60.96742198825056,11.521919999999998,487,65,0.0
2024-12-03 00:33:38 UTC,4418,18.014419775692375,61.25123979552911,11.358719999999998,477,60,0.0
2024-12-03 00:33:54 UTC,4419,18.014419775692375,61.1612115663386,11.358719999999998,483,63,0.0
2024-12-03 00:34:09 UTC,4420,18.00106813153277,61.48928053711757,11.358719999999998,484,64,0.0
2024-12-03 00:34:25 UTC,4421,18.027771419851987,61.37483787289235,11.358719999999998,499,71,0.0
2024-12-03 00:34:40 UTC,4422,18.027771419851987,61.435873960479135,11.358719999999998,487,65,0.0
2024-12-03 00:34:56 UTC,4423,18.00106813153277,61.25123979552911,11.358719999999998,499,72,0.0
2024-12-03 00:35:11 UTC,4424,18.00106813153277,61.138323033493556,11.358719999999998,468,55,0.0
2024-12-03 00:35:27 UTC,4425,17.985046158541238,61.45418478675517,11.358719999999998,494,69,0.0
2024-12-03 00:35:42 UTC,4426,17.985046158541238,61.518272678721296,11.358719999999998,497,70,0.0
2024-12-03 00:35:58 UTC,4427,17.971694514381625,61.53047989623865,11.358719999999998,495,69,0.0
2024-12-03 00:36:13 UTC,4428,17.971694514381625,61.11848630502785,11.358719999999998,484,64,0.0
2024-12-03 00:36:29 UTC,4429,17.95834287022202,61.17036697947662,11.358719999999998,486,65,0.0
2024-12-03 00:36:44 UTC,4430,17.95834287022202,61.15053025101091,11.358719999999998,507,76,0.0
2024-12-03 00:37:00 UTC,4431,17.985046158541238,61.32600900282292,11.358719999999998,497,71,0.0
2024-12-03 00:37:15 UTC,4432,17.971694514381625,61.264972915236136,11.358719999999998,500,72,0.0
2024-12-03 00:37:31 UTC,4433,17.95834287022202,60.94605935759518,11.358719999999998,489,66,0.0
2024-12-03 00:37:46 UTC,4434,17.944991226062406,61.42214084077211,11.358719999999998,508,76,0.0
2024-12-03 00:38:02 UTC,4435,17.95834287022202,61.42214084077211,11.358719999999998,492,68,0.0
2024-12-03 00:38:17 UTC,4436,17.944991226062406,61.196307316701,11.358719999999998,502,73,0.0
2024-12-03 00:38:33 UTC,4437,17.944991226062406,61.04219119554437,11.358719999999998,492,68,0.0
2024-12-03 00:38:48 UTC,4438,17.928969253070875,61.367208361944,11.358719999999998,486,64,0.0
2024-12-03 00:39:04 UTC,4439,17.928969253070875,61.33363851377127,11.358719999999998,478,60,0.0
2024-12-03 00:39:19 UTC,4440,17.91561760891127,60.96284428168155,11.358719999999998,503,74,0.0
2024-12-03 00:39:35 UTC,4441,17.944991226062406,60.96284428168155,11.358719999999998,482,63,0.0
2024-12-03 00:39:51 UTC,4442,17.928969253070875,61.21461814297704,11.358719999999998,488,66,0.0
2024-12-03 00:40:06 UTC,4443,17.91561760891127,61.101701380941485,11.358719999999998,485,64,0.0
2024-12-03 00:40:22 UTC,4444,17.91561760891127,61.0406652933547,11.358719999999998,476,59,0.0
