created_at,entry_id,field1,field2,field3,field4,field5,field6
2024-12-09 01:09:06 UTC,15442,16.278706034943156,63.23033493553063,11.195519999999998,814,338,0.0
2024-12-09 01:09:21 UTC,15443,16.235980773632406,63.14183260852979,11.195519999999998,814,339,0.0
2024-12-09 01:09:37 UTC,15444,16.24933241779202,63.21049820706492,11.195519999999998,807,318,0.0
2024-12-09 01:09:53 UTC,15445,16.235980773632406,63.26085297932402,11.195519999999998,805,312,0.0
2024-12-09 01:10:08 UTC,15446,16.235980773632406,63.248645761806664,11.195519999999998,808,320,0.0
2024-12-09 01:10:23 UTC,15447,16.2226291294728,63.239490348668646,11.195519999999998,801,300,0.0
2024-12-09 01:10:39 UTC,15448,16.235980773632406,63.35393301289387,11.195519999999998,801,300,0.0
2024-12-09 01:10:54 UTC,15449,16.235980773632406,63.38445105668726,11.195519999999998,794,291,0.0
2024-12-09 01:11:10 UTC,15450,16.24933241779202,63.39513237201495,11.195519999999998,788,284,0.0
2024-12-09 01:11:25 UTC,15451,16.24933241779202,63.38597695887693,11.195519999999998,804,308,0.0
2024-12-09 01:11:41 UTC,15452,16.24933241779202,63.43022812237735,11.195519999999998,797,293,0.0
2024-12-09 01:11:56 UTC,15453,16.235980773632406,63.31578545815213,11.195519999999998,795,291,0.0
2024-12-09 01:12:12 UTC,15454,16.235980773632406,63.26085297932402,11.195519999999998,791,288,0.0
2024-12-09 01:12:28 UTC,15455,16.2226291294728,63.280689707789726,11.195519999999998,788,284,0.0
2024-12-09 01:12:43 UTC,15456,16.235980773632406,63.331044480048824,11.195519999999998,783,279,0.0
2024-12-09 01:12:59 UTC,15457,16.2226291294728,63.3020523384451,11.195519999999998,768,265,0.0
2024-12-09 01:13:14 UTC,15458,16.235980773632406,63.324940871290146,11.195519999999998,758,256,0.0
2024-12-09 01:13:30 UTC,15459,16.24933241779202,63.367666132600895,11.195519999999998,754,252,0.0
2024-12-09 01:13:45 UTC,15460,16.24933241779202,63.36156252384222,11.032319999999999,752,251,0.0
