created_at,entry_id,field1,field2,field3,field4,field5,field6
2024-12-10 00:57:11 UTC,17304,16.361486228732737,62.18204013122759,11.195519999999998,431,38,0.0
2024-12-10 00:57:26 UTC,17305,16.380178530556186,62.21866178377966,11.032319999999999,433,38,0.0
2024-12-10 00:57:42 UTC,17306,16.380178530556186,62.154573891813534,11.195519999999998,433,39,0.0
2024-12-10 00:57:58 UTC,17307,16.380178530556186,62.09048599984741,11.195519999999998,424,35,0.0
2024-12-10 00:58:13 UTC,17308,16.380178530556186,61.99282825970855,11.195519999999998,421,33,0.0
2024-12-10 00:58:29 UTC,17309,16.348134584573124,62.00808728160525,11.195519999999998,431,37,0.0
2024-12-10 00:58:44 UTC,17310,16.361486228732737,62.04013122758831,11.195519999999998,432,38,0.0
2024-12-10 00:59:00 UTC,17311,16.348134584573124,62.04776073853666,11.195519999999998,438,41,0.0
2024-12-10 00:59:15 UTC,17312,16.33478294041352,62.03860532539864,11.032319999999999,427,36,0.0
2024-12-10 00:59:36 UTC,17313,16.361486228732737,62.04776073853666,11.195519999999998,439,41,0.0
2024-12-10 00:59:51 UTC,17314,16.33478294041352,62.024872205691615,11.195519999999998,429,37,0.0
2024-12-10 01:00:07 UTC,17315,16.361486228732737,62.024872205691615,11.195519999999998,429,37,0.0
2024-12-10 01:00:22 UTC,17316,16.348134584573124,62.05691615167468,11.032319999999999,439,41,0.0
2024-12-10 01:00:38 UTC,17317,16.348134584573124,62.01266498817426,11.032319999999999,433,38,0.0
2024-12-10 01:00:53 UTC,17318,16.361486228732737,62.00350957503624,11.032319999999999,435,40,0.0
2024-12-10 01:01:09 UTC,17319,16.361486228732737,61.983672846570535,11.032319999999999,423,34,0.0
2024-12-10 01:01:24 UTC,17320,16.348134584573124,62.01113908598459,11.195519999999998,426,35,0.0
2024-12-10 01:01:40 UTC,17321,16.348134584573124,61.983672846570535,11.195519999999998,443,43,0.0
2024-12-10 01:01:55 UTC,17322,16.321431296253905,62.01724269474327,11.195519999999998,422,33,0.0
2024-12-10 01:02:11 UTC,17323,16.361486228732737,61.91958495460441,11.032319999999999,449,46,0.0
2024-12-10 01:02:26 UTC,17324,16.361486228732737,61.91653315022507,11.032319999999999,433,39,0.0
2024-12-10 01:02:42 UTC,17325,16.33478294041352,62.00198367284657,11.195519999999998,443,43,0.0
2024-12-10 01:02:58 UTC,17326,16.348134584573124,62.00350957503624,11.032319999999999,429,37,0.0
2024-12-10 01:03:18 UTC,17327,16.348134584573124,62.104219119554436,11.195519999999998,435,40,0.0
2024-12-10 01:03:34 UTC,17328,16.321431296253905,61.979095140001526,11.195519999999998,427,36,0.0
2024-12-10 01:03:50 UTC,17329,16.305409323262374,61.92416266117342,11.032319999999999,428,36,0.0
2024-12-10 01:04:05 UTC,17330,16.321431296253905,61.893644617380026,11.195519999999998,432,38,0.0
2024-12-10 01:04:21 UTC,17331,16.33478294041352,61.87380788891432,11.032319999999999,418,32,0.0
2024-12-10 01:04:36 UTC,17332,16.29205767910277,61.91653315022507,11.195519999999998,422,33,0.0
2024-12-10 01:04:52 UTC,17333,16.321431296253905,61.88296330205234,11.195519999999998,439,42,0.0
2024-12-10 01:05:07 UTC,17334,16.321431296253905,61.87380788891432,11.195519999999998,422,33,0.0
2024-12-10 01:05:23 UTC,17335,16.29205767910277,61.84634164950027,11.195519999999998,414,30,0.0
