created_at,entry_id,field1,field2,field3,field4,field5,field6
2024-12-04 03:13:12 UTC,6188,16.420233463035018,62.33157854581521,11.521919999999998,481,62,0.0
2024-12-04 03:13:27 UTC,6189,16.420233463035018,62.232394903486686,11.521919999999998,499,72,0.0
2024-12-04 03:13:43 UTC,6190,16.43625543602655,62.232394903486686,11.521919999999998,512,78,0.0
2024-12-04 03:13:58 UTC,6191,16.406881818875405,62.18204013122759,11.521919999999998,503,74,0.0
2024-12-04 03:14:14 UTC,6192,16.420233463035018,62.11795223926146,11.521919999999998,492,68,0.0
2024-12-04 03:14:30 UTC,6193,16.43625543602655,62.07980468451972,11.521919999999998,502,73,0.0
2024-12-04 03:14:45 UTC,6194,16.420233463035018,61.942473487449455,11.521919999999998,506,75,0.0
2024-12-04 03:15:01 UTC,6195,16.3935301747158,61.92416266117342,11.521919999999998,500,72,0.0
2024-12-04 03:15:16 UTC,6196,16.420233463035018,61.901274128328375,11.521919999999998,504,74,0.0
2024-12-04 03:15:32 UTC,6197,16.420233463035018,61.855497062638285,11.521919999999998,518,82,0.0
2024-12-04 03:15:47 UTC,6198,16.406881818875405,61.814297703517205,11.521919999999998,506,75,0.0
2024-12-04 03:16:03 UTC,6199,16.3935301747158,61.89211871519036,11.521919999999998,514,80,0.0
2024-12-04 03:16:18 UTC,6200,16.420233463035018,61.51369497215229,11.521919999999998,494,69,0.0
2024-12-04 03:16:34 UTC,6201,16.406881818875405,61.61287861448081,11.521919999999998,508,76,0.0
2024-12-04 03:16:49 UTC,6202,16.406881818875405,61.66018158236057,11.521919999999998,519,82,0.0
2024-12-04 03:17:05 UTC,6203,16.406881818875405,61.74105439841306,11.521919999999998,522,84,0.0
2024-12-04 03:17:20 UTC,6204,16.361486228732737,61.61898222323949,11.521919999999998,508,76,0.0
2024-12-04 03:17:36 UTC,6205,16.361486228732737,61.686121919584956,11.521919999999998,514,80,0.0
2024-12-04 03:17:51 UTC,6206,16.361486228732737,61.7242694743267,11.521919999999998,533,91,0.0
2024-12-04 03:18:07 UTC,6207,16.361486228732737,61.651026169222554,11.521919999999998,499,71,0.0
2024-12-04 03:18:22 UTC,6208,16.380178530556186,61.568627450980394,11.521919999999998,525,86,0.0
2024-12-04 03:18:38 UTC,6209,16.361486228732737,61.54421301594568,11.521919999999998,546,98,0.0
2024-12-04 03:18:53 UTC,6210,16.380178530556186,61.47096971084154,11.521919999999998,528,88,0.0
2024-12-04 03:19:09 UTC,6211,16.380178530556186,61.431296253910126,11.521919999999998,517,81,0.0
2024-12-04 03:19:24 UTC,6212,16.3935301747158,61.431296253910126,11.521919999999998,535,91,0.0
2024-12-04 03:19:40 UTC,6213,16.406881818875405,61.28786144808118,11.521919999999998,533,91,0.0
2024-12-04 03:19:56 UTC,6214,16.380178530556186,61.32906080720226,11.521919999999998,518,82,0.0
2024-12-04 03:20:11 UTC,6215,16.380178530556186,61.32906080720226,11.521919999999998,501,72,0.0
2024-12-04 03:20:27 UTC,6216,16.348134584573124,61.141374837872895,11.521919999999998,508,76,0.0
2024-12-04 03:20:42 UTC,6217,16.348134584573124,60.93080033569848,11.521919999999998,518,82,0.0
2024-12-04 03:20:58 UTC,6218,16.380178530556186,61.08796826123446,11.521919999999998,532,90,0.0
2024-12-04 03:21:13 UTC,6219,16.348134584573124,61.21919584954605,11.521919999999998,535,92,0.0
2024-12-04 03:21:29 UTC,6220,16.3935301747158,60.98115510795758,11.521919999999998,524,86,0.0
2024-12-04 03:21:44 UTC,6221,16.380178530556186,61.182574196993976,11.521919999999998,525,86,0.0
2024-12-04 03:22:00 UTC,6222,16.348134584573124,61.17799649042497,11.521919999999998,546,98,0.0
2024-12-04 03:22:15 UTC,6223,16.348134584573124,61.19783321889067,11.521919999999998,542,95,0.0
2024-12-04 03:22:31 UTC,6224,16.348134584573124,61.022354467078664,11.521919999999998,517,81,0.0
2024-12-04 03:22:47 UTC,6225,16.361486228732737,61.08796826123446,11.521919999999998,530,89,0.0
2024-12-04 03:23:02 UTC,6226,16.348134584573124,61.187151903562985,11.521919999999998,534,91,0.0
2024-12-04 03:23:18 UTC,6227,16.348134584573124,61.03150988021668,11.521919999999998,532,90,0.0
2024-12-04 03:23:33 UTC,6228,16.348134584573124,61.054398413061726,11.521919999999998,541,95,0.0
