created_at,entry_id,field1,field2,field3,field4,field5,field6
2024-12-05 00:28:06 UTC,8009,16.519035629816123,66.44693675135423,11.521919999999998,573,114,0.0
2024-12-05 00:28:22 UTC,8010,16.548409246967275,66.41947051194018,11.521919999999998,562,107,0.0
2024-12-05 00:28:37 UTC,8011,16.548409246967275,66.49729152361333,11.521919999999998,556,104,0.0
2024-12-05 00:28:53 UTC,8012,16.53505760280766,66.46982528419927,11.521919999999998,570,113,0.0
2024-12-05 00:29:08 UTC,8013,16.56176089112688,66.44388494697489,11.521919999999998,570,113,0.0
2024-12-05 00:29:24 UTC,8014,16.56176089112688,66.47898069733729,11.521919999999998,560,107,0.0
2024-12-05 00:29:39 UTC,8015,16.548409246967275,66.38895246814678,11.685119999999998,561,107,0.0
2024-12-05 00:29:55 UTC,8016,16.53505760280766,66.52933546959639,11.521919999999998,565,109,0.0
2024-12-05 00:30:11 UTC,8017,16.548409246967275,66.51712825207903,11.521919999999998,551,101,0.0
2024-12-05 00:30:26 UTC,8018,16.548409246967275,66.46066987106126,11.521919999999998,564,109,0.0
2024-12-05 00:30:42 UTC,8019,16.548409246967275,66.43930724040588,11.521919999999998,557,105,0.0
2024-12-05 00:30:57 UTC,8020,16.548409246967275,66.35080491340504,11.521919999999998,566,110,0.0
2024-12-05 00:31:13 UTC,8021,16.548409246967275,66.31113145647363,11.521919999999998,552,102,0.0
2024-12-05 00:31:28 UTC,8022,16.56176089112688,66.32486457618066,11.521919999999998,548,99,0.0
2024-12-05 00:31:44 UTC,8023,16.56176089112688,66.46677347981993,11.521919999999998,570,113,0.0
2024-12-05 00:31:59 UTC,8024,16.548409246967275,66.40268558785381,11.521919999999998,544,97,0.0
2024-12-05 00:32:15 UTC,8025,16.53505760280766,66.42557412069885,11.521919999999998,552,102,0.0
2024-12-05 00:32:30 UTC,8026,16.53505760280766,66.40726329442282,11.521919999999998,549,100,0.0
2024-12-05 00:32:46 UTC,8027,16.53505760280766,66.39658197909513,11.521919999999998,541,95,0.0
2024-12-05 00:33:02 UTC,8028,16.548409246967275,66.35233081559471,11.521919999999998,550,100,0.0
2024-12-05 00:33:17 UTC,8029,16.53505760280766,66.36911573968108,11.521919999999998,559,106,0.0
2024-12-05 00:33:33 UTC,8030,16.56176089112688,66.23636224917982,11.521919999999998,535,92,0.0
2024-12-05 00:33:48 UTC,8031,16.548409246967275,66.31113145647363,11.521919999999998,553,102,0.0
2024-12-05 00:34:04 UTC,8032,16.548409246967275,66.33859769588769,11.521919999999998,553,102,0.0
2024-12-05 00:34:19 UTC,8033,16.56176089112688,66.25009536888685,11.521919999999998,548,99,0.0
2024-12-05 00:34:35 UTC,8034,16.548409246967275,66.1417563134203,11.521919999999998,538,93,0.0
2024-12-05 00:34:50 UTC,8035,16.548409246967275,66.23331044480048,11.685119999999998,552,102,0.0
2024-12-05 00:35:11 UTC,8036,16.56176089112688,66.2470435645075,11.521919999999998,554,103,0.0
2024-12-05 00:35:27 UTC,8037,16.548409246967275,66.2470435645075,11.521919999999998,539,94,0.0
2024-12-05 00:35:42 UTC,8038,16.548409246967275,66.45761806668192,11.521919999999998,545,97,0.0
2024-12-05 00:35:58 UTC,8039,16.53505760280766,66.55832761120011,11.521919999999998,551,101,0.0
2024-12-05 00:36:13 UTC,8040,16.56176089112688,66.42557412069885,11.521919999999998,539,94,0.0
2024-12-05 00:36:29 UTC,8041,16.548409246967275,66.32486457618066,11.521919999999998,548,99,0.0
2024-12-05 00:36:44 UTC,8042,16.56176089112688,66.37064164187075,11.521919999999998,547,99,0.0
2024-12-05 00:37:00 UTC,8043,16.53505760280766,66.2973983367666,11.685119999999998,543,97,0.0
2024-12-05 00:37:15 UTC,8044,16.53505760280766,66.30502784771495,11.521919999999998,543,96,0.0
2024-12-05 00:37:31 UTC,8045,16.53505760280766,66.26382848859387,11.685119999999998,532,90,0.0
2024-12-05 00:37:47 UTC,8046,16.548409246967275,66.33707179369802,11.685119999999998,533,91,0.0
2024-12-05 00:38:07 UTC,8047,16.53505760280766,66.41489280537117,11.521919999999998,533,91,0.0
2024-12-05 00:38:22 UTC,8048,16.53505760280766,66.31876096742198,11.521919999999998,535,92,0.0
2024-12-05 00:38:38 UTC,8049,16.53505760280766,66.24551766231784,11.521919999999998,532,90,0.0
2024-12-05 00:38:54 UTC,8050,16.519035629816123,66.1921110856794,11.685119999999998,534,91,0.0
2024-12-05 00:39:09 UTC,8051,16.53505760280766,66.33859769588769,11.521919999999998,545,97,0.0
2024-12-05 00:39:25 UTC,8052,16.519035629816123,66.32486457618066,11.521919999999998,524,85,0.0
2024-12-05 00:39:40 UTC,8053,16.548409246967275,66.16464484626535,11.521919999999998,533,90,0.0
2024-12-05 00:39:56 UTC,8054,16.53505760280766,66.15548943312733,11.521919999999998,532,90,0.0
2024-12-05 00:40:11 UTC,8055,16.519035629816123,66.16006713969634,11.521919999999998,522,84,0.0
2024-12-05 00:40:27 UTC,8056,16.56176089112688,66.20126649881742,11.521919999999998,514,79,0.0
2024-12-05 00:40:42 UTC,8057,16.56176089112688,66.18142977035171,11.521919999999998,521,84,0.0
2024-12-05 00:40:58 UTC,8058,16.519035629816123,66.01358052948805,11.521919999999998,512,79,0.0
2024-12-05 00:41:13 UTC,8059,16.548409246967275,66.05325398641946,11.685119999999998,528,87,0.0
2024-12-05 00:41:29 UTC,8060,16.53505760280766,66.17837796597237,11.521919999999998,532,90,0.0
2024-12-05 00:41:44 UTC,8061,16.548409246967275,66.12344548714427,11.521919999999998,535,91,0.0
2024-12-05 00:42:00 UTC,8062,16.548409246967275,66.23331044480048,11.521919999999998,530,89,0.0
2024-12-05 00:42:16 UTC,8063,16.548409246967275,66.1921110856794,11.521919999999998,538,93,0.0
2024-12-05 00:42:31 UTC,8064,16.519035629816123,66.27298390173189,11.521919999999998,535,92,0.0
2024-12-05 00:42:46 UTC,8065,16.519035629816123,66.23178454261081,11.521919999999998,516,81,0.0
2024-12-05 00:43:02 UTC,8066,16.548409246967275,66.35538261997405,11.521919999999998,520,83,0.0
2024-12-05 00:43:17 UTC,8067,16.519035629816123,66.06393530174715,11.358719999999998,525,86,0.0
2024-12-05 00:43:33 UTC,8068,16.53505760280766,66.07766842145418,11.521919999999998,527,87,0.0
2024-12-05 00:43:49 UTC,8069,16.519035629816123,66.15854123750667,11.685119999999998,510,78,0.0
2024-12-05 00:44:04 UTC,8070,16.519035629816123,66.10055695429922,11.521919999999998,508,76,0.0
2024-12-05 00:44:20 UTC,8071,16.492332341496905,66.21805142290378,11.521919999999998,524,85,0.0
2024-12-05 00:44:35 UTC,8072,16.519035629816123,66.07309071488517,11.521919999999998,519,83,0.0
2024-12-05 00:44:51 UTC,8073,16.492332341496905,66.10360875867856,11.521919999999998,510,77,0.0
2024-12-05 00:45:06 UTC,8074,16.492332341496905,66.04409857328145,11.521919999999998,513,79,0.0
2024-12-05 00:45:22 UTC,8075,16.519035629816123,66.0715648126955,11.685119999999998,503,74,0.0
2024-12-05 00:45:37 UTC,8076,16.519035629816123,66.03952086671244,11.685119999999998,517,82,0.0
2024-12-05 00:45:53 UTC,8077,16.505683985656518,66.06393530174715,11.685119999999998,521,83,0.0
2024-12-05 00:46:08 UTC,8078,16.492332341496905,66.05935759517814,11.685119999999998,514,80,0.0
2024-12-05 00:46:24 UTC,8079,16.505683985656518,66.03036545357442,11.521919999999998,513,79,0.0
2024-12-05 00:46:39 UTC,8080,16.519035629816123,66.02731364919508,11.521919999999998,513,79,0.0
2024-12-05 00:46:55 UTC,8081,16.492332341496905,66.01815823605706,11.521919999999998,505,75,0.0
