created_at,entry_id,field1,field2,field3,field4,field5,field6
2024-12-06 00:43:01 UTC,9859,17.02906843671321,69.1477836270695,11.521919999999998,434,39,0.0
2024-12-06 00:43:16 UTC,9860,17.02906843671321,69.18440527962157,11.521919999999998,424,35,0.0
2024-12-06 00:43:32 UTC,9861,17.042420080872816,69.14473182269016,11.521919999999998,434,39,0.0
2024-12-06 00:43:47 UTC,9862,17.02906843671321,69.14320592050049,11.521919999999998,425,35,0.0
2024-12-06 00:44:03 UTC,9863,17.02906843671321,69.12642099641413,11.521919999999998,437,41,0.0
2024-12-06 00:44:18 UTC,9864,17.042420080872816,69.12642099641413,11.521919999999998,437,40,0.0
2024-12-06 00:44:34 UTC,9865,17.042420080872816,69.06538490882734,11.521919999999998,442,43,0.0
2024-12-06 00:44:49 UTC,9866,17.05577172503243,69.03944457160296,11.521919999999998,439,41,0.0
2024-12-06 00:45:05 UTC,9867,17.05577172503243,69.01960784313725,11.521919999999998,424,35,0.0
2024-12-06 00:45:20 UTC,9868,17.05577172503243,69.0424963759823,11.521919999999998,432,38,0.0
2024-12-06 00:45:36 UTC,9869,17.05577172503243,68.94331273365377,11.521919999999998,432,38,0.0
2024-12-06 00:45:51 UTC,9870,17.069123369192035,68.9066910811017,11.521919999999998,426,35,0.0
2024-12-06 00:46:07 UTC,9871,17.085145342183566,68.9417868314641,11.521919999999998,442,43,0.0
2024-12-06 00:46:22 UTC,9872,17.085145342183566,68.96467536430914,11.521919999999998,442,42,0.0
2024-12-06 00:46:38 UTC,9873,17.085145342183566,68.96925307087815,11.521919999999998,424,34,0.0
2024-12-06 00:46:53 UTC,9874,17.085145342183566,68.96620126649881,11.521919999999998,432,38,0.0
2024-12-06 00:47:09 UTC,9875,17.09849698634318,68.96620126649881,11.521919999999998,437,40,0.0
2024-12-06 00:47:24 UTC,9876,17.09849698634318,68.93720912489509,11.521919999999998,432,38,0.0
2024-12-06 00:47:40 UTC,9877,17.085145342183566,68.90516517891203,11.521919999999998,422,34,0.0
2024-12-06 00:47:55 UTC,9878,17.085145342183566,68.97840848401617,11.521919999999998,440,42,0.0
2024-12-06 00:48:11 UTC,9879,17.111848630502784,68.94789044022278,11.521919999999998,436,40,0.0
