created_at,entry_id,field1,field2,field3,field4,field5,field6
2024-12-07 01:35:04 UTC,11556,17.71801327534905,65.8304722667277,11.521919999999998,460,51,0.0
2024-12-07 01:35:19 UTC,11557,17.691309987029832,66.05020218204012,11.358719999999998,451,47,0.0
2024-12-07 01:35:35 UTC,11558,17.70466163118944,65.94491493095292,11.521919999999998,448,46,0.0
2024-12-07 01:35:50 UTC,11559,17.67795834287022,66.12344548714427,11.358719999999998,453,48,0.0
2024-12-07 01:36:06 UTC,11560,17.66193636987869,66.01205462729838,11.521919999999998,467,55,0.0
2024-12-07 01:36:21 UTC,11561,17.70466163118944,65.8808270389868,11.521919999999998,458,51,0.0
2024-12-07 01:36:37 UTC,11562,17.70466163118944,65.86709391927977,11.521919999999998,457,50,0.0
2024-12-07 01:36:52 UTC,11563,17.70466163118944,65.986114290074,11.358719999999998,456,49,0.0
2024-12-07 01:37:08 UTC,11564,17.691309987029832,65.94949263752193,11.521919999999998,453,48,0.0
2024-12-07 01:37:24 UTC,11565,17.70466163118944,65.84878309300373,11.521919999999998,454,49,0.0
2024-12-07 01:37:40 UTC,11566,17.70466163118944,65.81063553826199,11.521919999999998,454,49,0.0
2024-12-07 01:37:55 UTC,11567,17.70466163118944,65.7648584725719,11.521919999999998,453,48,0.0
2024-12-07 01:38:11 UTC,11568,17.67795834287022,65.79842832074463,11.521919999999998,456,49,0.0
2024-12-07 01:38:26 UTC,11569,17.67795834287022,65.79690241855496,11.521919999999998,450,47,0.0
2024-12-07 01:38:42 UTC,11570,17.70466163118944,65.76638437476157,11.358719999999998,459,51,0.0
2024-12-07 01:38:57 UTC,11571,17.70466163118944,65.81673914702067,11.521919999999998,474,58,0.0
2024-12-07 01:39:13 UTC,11572,17.70466163118944,65.80758373388265,11.521919999999998,455,49,0.0
2024-12-07 01:39:28 UTC,11573,17.691309987029832,65.85183489738307,11.358719999999998,469,56,0.0
2024-12-07 01:39:44 UTC,11574,17.70466163118944,65.79690241855496,11.358719999999998,456,50,0.0
2024-12-07 01:40:00 UTC,11575,17.70466163118944,65.79842832074463,11.358719999999998,458,50,0.0
2024-12-07 01:40:15 UTC,11576,17.691309987029832,65.83352407110704,11.195519999999998,446,45,0.0
2024-12-07 01:40:31 UTC,11577,17.691309987029832,65.75570305943388,11.358719999999998,443,43,0.0
2024-12-07 01:40:46 UTC,11578,17.67795834287022,65.71908140688181,11.521919999999998,453,48,0.0
2024-12-07 01:41:02 UTC,11579,17.691309987029832,65.92507820248721,11.521919999999998,447,45,0.0
2024-12-07 01:41:17 UTC,11580,17.66193636987869,65.79690241855496,11.358719999999998,453,48,0.0
2024-12-07 01:41:33 UTC,11581,17.70466163118944,65.815213244831,11.358719999999998,453,48,0.0
2024-12-07 01:41:48 UTC,11582,17.691309987029832,65.85793850614175,11.358719999999998,461,52,0.0
2024-12-07 01:42:04 UTC,11583,17.67795834287022,65.81216144045166,11.521919999999998,449,46,0.0
2024-12-07 01:42:19 UTC,11584,17.67795834287022,65.815213244831,11.358719999999998,462,52,0.0
2024-12-07 01:42:35 UTC,11585,17.67795834287022,65.82589456015869,11.358719999999998,463,53,0.0
2024-12-07 01:42:50 UTC,11586,17.70466163118944,65.77401388570992,11.358719999999998,441,42,0.0
2024-12-07 01:43:06 UTC,11587,17.67795834287022,65.73434042877851,11.521919999999998,454,48,0.0
2024-12-07 01:43:22 UTC,11588,17.70466163118944,65.73281452658884,11.358719999999998,446,45,0.0
2024-12-07 01:43:37 UTC,11589,17.691309987029832,65.75722896162355,11.358719999999998,463,53,0.0
2024-12-07 01:43:53 UTC,11590,17.67795834287022,65.76638437476157,11.358719999999998,449,46,0.0
2024-12-07 01:44:08 UTC,11591,17.67795834287022,65.73434042877851,11.358719999999998,457,50,0.0
2024-12-07 01:44:23 UTC,11592,17.691309987029832,65.68856336308842,11.521919999999998,455,49,0.0
2024-12-07 01:44:39 UTC,11593,17.67795834287022,65.7099259937438,11.521919999999998,438,41,0.0
2024-12-07 01:44:55 UTC,11594,17.691309987029832,65.68856336308842,11.521919999999998,469,56,0.0
2024-12-07 01:45:10 UTC,11595,17.70466163118944,65.80605783169298,11.521919999999998,437,40,0.0
2024-12-07 01:45:26 UTC,11596,17.691309987029832,65.73281452658884,11.521919999999998,441,42,0.0
2024-12-07 01:45:41 UTC,11597,17.691309987029832,65.70534828717479,11.521919999999998,453,48,0.0
2024-12-07 01:45:57 UTC,11598,17.691309987029832,65.70229648279545,11.358719999999998,453,48,0.0
2024-12-07 01:46:12 UTC,11599,17.691309987029832,65.69161516746776,11.358719999999998,456,49,0.0
2024-12-07 01:46:28 UTC,11600,17.66193636987869,65.7648584725719,11.358719999999998,448,46,0.0
2024-12-07 01:46:44 UTC,11601,17.70466163118944,65.89913786526283,11.521919999999998,450,47,0.0
2024-12-07 01:47:00 UTC,11602,17.67795834287022,65.83810177767604,11.358719999999998,439,41,0.0
